aX,aY,aZ,gX,gY,gZ
-0.710,-1.777,2.688,4.272,89.478,-59.082
-0.453,-1.778,2.404,-51.941,140.503,-50.232
-0.214,-1.529,2.096,-80.200,186.340,-36.682
-0.040,-1.176,1.896,-96.313,207.581,-24.719
0.175,-0.708,1.747,-117.737,196.533,-17.395
0.466,0.233,1.651,-141.724,168.640,-25.940
0.663,0.341,1.616,-146.057,134.460,-73.181
0.956,0.144,1.758,-140.625,95.398,-121.826
1.252,0.152,1.894,-148.193,65.125,-136.719
1.532,0.358,1.897,-159.058,48.340,-129.150
1.804,0.613,1.682,-168.152,36.682,-116.821
1.978,0.957,1.410,-168.335,21.912,-101.563
2.064,1.191,1.262,-142.273,2.136,-88.684
2.053,1.183,1.061,-105.774,-13.733,-82.397
1.923,1.085,0.725,-90.820,-25.269,-73.059
1.776,1.063,0.583,-100.403,-44.250,-54.932
1.610,1.019,0.641,-110.107,-66.956,-35.156
1.403,0.895,0.681,-115.173,-78.552,-18.005
1.197,0.752,0.575,-106.445,-76.904,-2.014
1.065,0.653,0.398,-99.121,-70.007,18.616
0.943,0.573,0.232,-99.670,-66.040,39.795
0.860,0.631,0.178,-116.943,-65.735,60.730
0.783,0.637,0.097,-114.624,-62.927,76.782
0.697,0.602,0.033,-106.689,-58.472,87.341
0.602,0.520,0.005,-95.520,-53.833,93.811
0.527,0.412,-0.061,-82.642,-45.593,101.135
0.460,0.356,-0.145,-69.946,-35.400,112.732
0.374,0.303,-0.227,-52.368,-29.114,124.329
0.281,0.263,-0.278,-37.476,-28.687,133.728
0.181,0.249,-0.284,-23.071,-31.982,139.404
0.091,0.219,-0.296,-10.132,-35.278,139.404
0.030,0.212,-0.355,2.136,-37.231,133.728
-0.015,0.179,-0.391,16.113,-38.452,124.512
-0.059,0.062,-0.376,30.396,-38.879,113.464
-0.067,-0.005,-0.384,41.809,-37.659,106.018
-0.062,-0.074,-0.416,54.260,-35.522,101.807
-0.069,-0.119,-0.359,68.726,-37.415,99.243
-0.107,-0.187,-0.251,83.557,-41.992,96.069
-0.162,-0.286,-0.151,97.900,-44.678,91.675
-0.213,-0.321,-0.031,110.229,-46.814,87.341
-0.284,-0.418,0.069,122.803,-48.157,80.627
-0.327,-0.515,0.115,131.714,-46.753,74.585
-0.365,-0.628,0.158,134.216,-44.067,72.449
-0.370,-0.579,0.245,128.845,-42.175,75.256
-0.366,-0.556,0.287,130.249,-38.330,74.219
-0.367,-0.658,0.395,131.287,-35.950,66.711
-0.424,-0.771,0.614,131.470,-36.499,60.364
-0.497,-0.822,0.832,130.676,-32.349,56.580
-0.550,-0.824,0.941,128.174,-19.897,53.101
-0.583,-0.774,0.926,123.352,-3.967,48.767
-0.574,-0.681,0.834,120.300,9.521,40.955
-0.503,-0.561,0.721,120.544,15.930,28.809
-0.392,-0.515,0.614,119.385,13.489,11.963
-0.287,-0.567,0.613,115.845,1.099,-4.944
-0.198,-0.681,0.673,111.816,-16.541,-15.503
-0.101,-0.632,0.836,106.079,-34.363,-16.357
-0.117,-0.790,1.032,104.736,-46.692,-17.761
-0.170,-0.954,1.254,87.708,-49.316,-14.282
-0.148,-0.896,1.433,72.815,-37.476,-1.099
-0.364,-0.891,1.685,74.890,-23.437,7.202
-0.502,-0.922,1.758,69.824,6.653,6.348
-0.480,-0.790,1.528,57.861,55.359,9.033
-0.400,-0.632,1.276,50.720,89.661,6.714
-0.320,-0.526,1.164,40.161,97.900,-3.052
-0.248,-0.468,1.137,26.978,95.276,-15.686
-0.196,-0.446,1.152,16.235,88.745,-29.175
-0.139,-0.480,1.225,4.395,77.393,-43.457
-0.089,-0.482,1.295,-11.780,66.528,-54.993
-0.067,-0.454,1.334,-28.687,60.120,-62.866
-0.029,-0.452,1.376,-47.729,54.016,-67.566
0.022,-0.359,1.438,-67.871,50.110,-67.749
0.057,-0.264,1.479,-79.529,48.462,-67.078
0.108,-0.209,1.465,-85.632,50.659,-68.054
0.196,-0.155,1.461,-89.966,51.819,-69.031
0.294,-0.105,1.460,-89.172,51.758,-69.336
0.383,-0.066,1.448,-80.688,52.002,-68.054
0.472,-0.004,1.406,-69.031,50.781,-64.453
0.541,0.087,1.350,-56.519,47.424,-59.692
0.573,0.148,1.274,-40.405,41.870,-55.786
0.590,0.170,1.183,-22.827,35.034,-52.612
0.580,0.152,1.160,-8.850,27.161,-48.828
0.547,0.115,1.175,-2.808,20.813,-43.579
0.520,0.097,1.168,-3.174,18.799,-35.889
0.482,0.091,1.159,-1.709,18.372,-27.100
0.449,0.084,1.118,0.793,18.860,-18.799
0.405,0.080,1.062,2.991,18.005,-11.047
0.350,0.076,1.017,5.920,14.343,-4.944
0.270,0.055,1.034,6.592,8.240,-1.099
0.175,0.011,1.103,-1.770,4.028,1.587
0.203,0.012,1.010,-11.658,10.559,3.906
0.215,-0.025,0.828,2.075,16.479,5.493
0.232,0.075,0.726,19.165,11.597,6.714
0.094,0.046,1.038,25.452,-17.273,2.197
0.080,-0.114,1.116,11.780,-17.212,-6.042
0.153,-0.195,0.954,11.841,-0.488,-5.310
0.172,-0.137,0.928,15.625,4.150,1.648
0.180,-0.108,0.978,8.484,1.831,5.005
0.179,-0.161,0.977,0.305,0.977,4.089
0.160,-0.191,0.949,-4.272,2.563,6.165
0.147,-0.145,0.927,-9.460,3.357,10.376
0.120,-0.120,0.916,-13.611,1.404,10.864
0.097,-0.128,0.906,-18.188,0.610,7.812
0.106,-0.130,0.903,-22.461,0.549,5.005
0.117,-0.122,0.920,-23.437,-0.671,2.319
0.128,-0.117,0.935,-24.292,-2.502,-0.061
0.140,-0.127,0.910,-24.780,-2.991,-1.892
0.153,-0.135,0.905,-24.231,-3.113,-2.380
0.145,-0.131,0.928,-23.743,-3.296,-1.709
0.136,-0.122,0.956,-23.865,-3.784,-0.854
0.121,-0.136,0.971,-24.109,-4.272,-0.732
0.113,-0.135,0.988,-23.804,-3.723,-0.427
0.114,-0.128,0.987,-23.437,-1.770,0.671
0.120,-0.115,0.982,-22.156,0.000,1.526
0.122,-0.115,0.996,-22.217,0.183,1.953
0.117,-0.123,1.022,-23.254,-0.610,2.136
0.113,-0.118,1.013,-23.621,-0.183,2.686
0.107,-0.105,0.951,-20.447,1.709,3.235

-0.373,-1.161,1.711,53.894,52.734,-55.298
-0.497,-1.233,2.044,61.340,70.190,-48.584
-0.577,-1.311,2.238,58.167,95.215,-46.326
-0.543,-1.342,2.269,43.213,124.756,-47.241
-0.437,-1.281,2.158,25.146,153.198,-47.974
-0.276,-1.073,2.010,6.470,173.218,-47.180
-0.054,-0.721,1.934,-12.329,179.626,-47.058
0.271,-0.377,1.949,-29.846,175.903,-55.603
0.606,-0.148,2.018,-46.570,164.001,-76.111
0.944,0.048,1.956,-66.467,148.071,-100.403
1.346,0.352,1.828,-103.699,127.869,-122.559
1.665,0.375,1.838,-155.945,96.558,-145.264
1.954,0.515,1.787,-172.363,67.139,-149.231
2.182,0.741,1.517,-169.678,43.152,-135.071
2.309,0.944,1.239,-161.438,18.127,-119.263
2.335,1.079,0.953,-155.884,-9.766,-104.309
2.264,1.073,0.832,-166.870,-40.771,-90.759
2.098,0.944,0.832,-162.598,-66.528,-77.515
1.909,0.818,0.801,-148.132,-79.590,-58.228
1.735,0.693,0.648,-139.404,-81.665,-33.752
1.579,0.617,0.496,-151.672,-80.994,-6.897
1.409,0.588,0.381,-153.320,-82.642,19.653
1.236,0.593,0.234,-146.179,-82.092,45.166
1.072,0.636,0.072,-144.043,-78.918,66.284
0.941,0.625,-0.028,-136.414,-77.148,80.444
0.843,0.565,-0.033,-127.441,-78.857,88.745
0.724,0.424,-0.063,-116.943,-75.500,96.497
0.584,0.372,-0.108,-106.079,-66.101,109.192
0.451,0.386,-0.142,-93.750,-54.077,122.620
0.340,0.309,-0.179,-81.482,-39.978,130.859
0.242,0.274,-0.153,-67.688,-28.625,136.536
0.149,0.221,-0.128,-52.551,-18.555,140.198
0.079,0.187,-0.147,-39.490,-9.338,142.334
0.022,0.161,-0.146,-27.222,-4.395,142.517
-0.021,0.160,-0.171,-14.221,-3.357,140.991
-0.025,0.174,-0.238,0.122,-2.319,136.841
-0.018,0.160,-0.317,16.113,-1.892,129.761
0.002,0.132,-0.341,32.959,-4.211,122.375
0.025,0.094,-0.326,51.025,-10.071,115.662
0.038,0.036,-0.322,67.810,-16.052,110.413
0.033,-0.031,-0.266,84.045,-21.851,107.727
0.000,-0.128,-0.147,100.037,-28.992,105.896
-0.053,-0.232,-0.030,113.770,-34.180,105.164
-0.095,-0.334,0.083,125.244,-37.415,105.042
-0.155,-0.433,0.221,133.423,-40.039,104.614
-0.249,-0.490,0.351,137.756,-40.833,104.065
-0.332,-0.507,0.451,139.893,-37.598,100.403
-0.374,-0.534,0.545,140.137,-29.297,92.407
-0.373,-0.565,0.626,138.794,-17.212,82.947
-0.359,-0.597,0.705,136.108,-6.714,74.280
-0.348,-0.612,0.742,130.737,-0.488,67.261
-0.345,-0.617,0.746,124.634,2.747,61.584
-0.345,-0.590,0.748,121.460,2.930,56.519
-0.340,-0.557,0.756,118.713,-0.183,50.964
-0.320,-0.544,0.820,113.892,-4.456,44.373
-0.301,-0.562,0.888,108.521,-6.592,37.781
-0.280,-0.583,0.953,101.746,-5.554,34.424
-0.260,-0.596,1.044,93.628,-2.441,34.119
-0.273,-0.628,1.222,83.008,2.014,35.217
-0.302,-0.650,1.437,67.322,12.756,36.926
-0.331,-0.651,1.568,47.058,34.485,38.696
-0.293,-0.575,1.480,25.391,65.430,40.955
-0.282,-0.503,1.267,12.512,94.482,40.833
-0.250,-0.427,1.078,9.827,115.601,38.330
-0.208,-0.312,0.936,14.099,132.568,35.889
-0.174,-0.174,0.900,20.447,139.526,29.541
-0.126,-0.065,0.896,19.531,136.963,16.357
0.010,-0.005,0.876,11.230,128.784,-1.770
0.160,-0.033,0.909,4.272,111.755,-21.545
0.250,-0.166,1.045,1.343,90.454,-37.048
0.299,-0.234,1.242,-1.099,73.730,-42.603
0.316,-0.235,1.342,-5.371,68.604,-40.100
0.349,-0.210,1.392,-13.977,69.702,-38.330
0.364,-0.230,1.373,-23.560,74.158,-38.696
0.402,-0.184,1.329,-34.424,75.989,-37.964
0.428,-0.114,1.286,-40.955,73.669,-36.804
0.446,-0.038,1.248,-43.945,68.115,-38.147
0.474,0.013,1.207,-48.279,60.425,-41.870
0.513,0.047,1.195,-56.458,50.049,-46.692
0.559,0.050,1.190,-62.073,38.879,-50.293
0.577,0.046,1.191,-65.186,28.137,-50.720
0.607,0.073,1.209,-66.956,18.005,-47.424
0.601,0.102,1.257,-60.059,9.949,-44.495
0.551,0.105,1.271,-45.288,6.470,-43.396
0.512,0.091,1.227,-31.067,6.165,-41.321
0.490,0.108,1.205,-21.667,4.517,-37.659
0.463,0.122,1.215,-14.038,2.258,-34.729
0.447,0.106,1.201,-5.066,4.028,-32.715
0.442,0.091,1.158,3.479,8.728,-29.724
0.439,0.088,1.116,14.038,13.428,-25.024
0.434,0.114,1.069,27.039,17.700,-19.165
0.441,0.137,1.022,33.264,21.545,-14.038
0.458,0.154,0.977,32.471,22.827,-10.620
0.470,0.168,0.934,31.677,21.118,-8.423
0.468,0.163,0.861,26.794,17.395,-7.080
0.478,0.161,0.881,10.681,10.681,-6.714
0.470,0.097,0.923,5.554,2.502,-7.996
0.447,0.064,0.962,6.042,-2.991,-6.958
0.424,0.051,0.983,5.798,-6.165,-5.066
0.410,0.028,0.998,5.188,-8.362,-3.601
0.403,0.009,1.014,3.418,-10.498,-2.563
0.393,-0.003,1.026,0.854,-11.414,-0.916
0.388,-0.009,1.004,-1.892,-10.498,0.916
0.377,0.003,0.976,-4.639,-9.827,2.441
0.364,0.005,0.955,-7.874,-10.803,3.052
0.349,0.006,0.940,-9.583,-12.451,2.808
0.339,-0.007,0.915,-10.071,-13.977,2.014
0.319,0.000,0.908,-8.972,-15.381,1.831
0.295,-0.002,0.895,-6.958,-15.991,1.221
0.286,-0.010,0.900,-4.944,-16.174,-0.610
0.288,-0.025,0.940,-4.578,-16.663,-2.014
0.288,-0.050,0.965,-4.456,-15.564,-2.686
0.289,-0.051,0.966,-5.554,-12.695,-2.258
0.293,-0.052,0.935,-6.653,-9.094,-1.526
0.294,-0.047,0.933,-7.507,-6.836,-0.122
0.287,-0.049,0.936,-8.057,-5.127,1.221
0.278,-0.042,0.932,-8.545,-3.235,2.563
0.281,-0.040,0.889,-8.240,-1.221,3.418
0.280,-0.006,0.850,-8.179,0.366,4.578

-0.333,-1.084,1.647,31.128,21.606,-28.625
-0.340,-1.135,1.763,19.226,35.767,-31.494
-0.305,-1.182,1.820,7.019,49.316,-33.752
-0.268,-1.180,1.930,-8.972,58.472,-35.706
-0.238,-1.115,2.112,-24.780,63.049,-38.330
-0.182,-0.984,2.247,-41.199,70.007,-43.762
-0.074,-0.821,2.263,-57.556,82.031,-55.054
0.066,-0.611,2.217,-67.932,92.102,-70.557
0.269,-0.166,2.077,-78.247,95.459,-89.233
0.491,0.176,2.139,-112.000,87.891,-122.742
0.720,0.098,2.045,-130.859,74.097,-165.771
1.007,0.197,1.897,-154.419,55.664,-186.279
1.226,0.427,1.795,-168.884,35.706,-185.242
1.422,0.687,1.700,-176.758,15.381,-176.697
1.620,0.926,1.576,-183.411,-4.089,-168.457
1.839,1.075,1.367,-176.086,-18.738,-160.034
1.976,1.175,1.121,-155.823,-28.320,-148.804
1.994,1.214,0.826,-137.024,-39.001,-133.240
1.964,1.196,0.539,-131.104,-53.833,-113.770
1.933,1.163,0.459,-134.766,-74.829,-92.957
1.890,1.065,0.449,-125.488,-90.881,-70.557
1.759,0.933,0.408,-104.187,-97.290,-44.800
1.565,0.834,0.325,-79.712,-96.558,-16.052
1.366,0.757,0.164,-62.195,-89.966,13.550
1.159,0.676,-0.099,-76.294,-78.125,42.542
0.990,0.706,-0.091,-112.671,-74.890,73.364
0.841,0.702,-0.050,-113.281,-68.909,93.445
0.681,0.587,-0.090,-106.689,-54.138,101.379
0.547,0.518,-0.090,-97.168,-42.725,106.384
0.431,0.447,-0.100,-89.783,-32.471,111.084
0.367,0.349,-0.174,-78.003,-21.057,114.746
0.327,0.299,-0.256,-65.918,-14.099,119.385
0.306,0.325,-0.260,-54.932,-13.367,123.535
0.262,0.321,-0.287,-39.673,-12.573,122.131
0.246,0.296,-0.387,-19.043,-9.521,113.953
0.215,0.077,-0.516,1.953,-9.888,102.417
0.232,0.061,-0.519,17.151,-16.235,98.328
0.221,-0.002,-0.453,36.926,-24.780,97.412
0.188,-0.054,-0.352,52.856,-30.823,94.849
0.153,-0.173,-0.276,71.716,-34.119,91.248
0.094,-0.201,-0.142,85.449,-36.743,89.417
-0.000,-0.408,-0.025,100.830,-37.292,87.158
-0.087,-0.468,0.142,100.586,-35.278,91.858
-0.175,-0.475,0.300,103.333,-30.334,98.999
-0.248,-0.496,0.319,107.605,-19.043,102.295
-0.296,-0.474,0.326,108.887,-11.719,102.600
-0.316,-0.461,0.381,110.229,-9.399,99.915
-0.297,-0.494,0.429,114.075,-5.493,93.567
-0.283,-0.505,0.485,120.972,-3.113,87.830
-0.294,-0.504,0.506,126.587,-4.150,83.374
-0.306,-0.478,0.483,131.836,-6.470,78.186
-0.305,-0.415,0.469,137.146,-13.123,71.228
-0.281,-0.398,0.448,140.381,-24.292,60.120
-0.268,-0.418,0.448,144.714,-36.987,47.485
-0.298,-0.455,0.595,148.193,-51.514,36.682
-0.349,-0.496,0.762,146.362,-59.875,27.100
-0.377,-0.546,0.893,139.221,-57.739,18.616
-0.353,-0.599,0.954,128.113,-49.438,12.268
-0.310,-0.617,1.017,113.831,-42.358,9.521
-0.314,-0.671,1.089,103.760,-38.513,8.179
-0.319,-0.680,1.177,88.379,-36.987,9.521
-0.336,-0.584,1.156,79.651,-34.851,11.841
-0.393,-0.575,1.027,81.848,-29.968,6.348
-0.439,-0.524,0.975,85.205,-26.611,1.892
-0.479,-0.433,1.017,100.525,-22.827,-3.906
-0.501,-0.466,1.111,106.018,-19.958,-17.639
-0.464,-0.523,1.250,89.966,-21.240,-31.372
-0.413,-0.574,1.383,78.613,-19.653,-42.114
-0.390,-0.664,1.517,70.679,-11.719,-50.354
-0.343,-0.724,1.613,51.880,4.761,-53.040
-0.250,-0.702,1.620,24.963,26.123,-49.072
-0.165,-0.657,1.551,4.272,43.457,-42.175
-0.093,-0.592,1.451,-14.221,53.101,-35.034
-0.072,-0.539,1.386,-31.616,53.772,-29.907
-0.085,-0.488,1.347,-44.495,50.293,-26.550
-0.086,-0.409,1.280,-55.908,48.706,-24.902
-0.090,-0.352,1.224,-66.223,45.593,-28.015
-0.090,-0.302,1.262,-81.909,37.415,-32.898
-0.083,-0.259,1.355,-101.257,26.917,-38.147
-0.058,-0.206,1.435,-115.234,19.714,-41.992
-0.028,-0.121,1.479,-119.263,16.174,-43.945
-0.019,-0.081,1.496,-114.197,15.686,-46.448
0.027,-0.005,1.495,-113.586,17.334,-46.997
0.069,0.078,1.455,-105.591,20.386,-47.485
0.094,0.131,1.393,-89.844,23.499,-48.828
0.123,0.180,1.330,-73.914,26.245,-48.889
0.151,0.220,1.273,-55.969,28.259,-48.950
0.183,0.224,1.201,-39.673,31.311,-49.622
0.202,0.182,1.140,-26.062,33.569,-50.476
0.212,0.177,1.132,-18.188,32.654,-47.974
0.217,0.177,1.123,-8.423,30.212,-43.457
0.249,0.178,1.118,2.380,28.320,-38.330
0.285,0.166,1.101,11.169,27.161,-32.959
0.302,0.140,1.075,22.400,26.428,-26.062
0.299,0.136,1.039,33.447,26.184,-16.907
0.296,0.152,1.021,41.138,24.536,-6.836
0.279,0.159,1.008,44.495,23.010,0.916
0.258,0.139,0.973,46.387,23.437,6.775
0.232,0.135,0.930,47.058,23.987,11.719
0.215,0.147,0.882,45.532,23.254,15.381
0.200,0.146,0.834,43.823,20.325,16.479
0.193,0.155,0.821,40.283,14.893,15.015
0.187,0.154,0.811,34.790,9.216,11.719
0.173,0.127,0.825,29.114,2.869,6.653
0.164,0.073,0.849,21.301,-2.441,2.136
0.151,0.003,0.881,14.404,-6.653,-0.244
0.132,-0.048,0.922,7.507,-9.277,0.732
0.117,-0.049,0.974,1.099,-9.766,4.456
0.101,-0.052,1.005,-3.601,-8.301,6.714
0.095,-0.068,0.999,-8.728,-4.761,6.958
0.084,-0.082,0.973,-14.160,-1.038,6.775
0.077,-0.070,0.963,-18.738,0.305,7.263
0.075,-0.062,0.944,-21.362,1.343,7.019
0.081,-0.073,0.919,-20.752,1.953,6.104
0.086,-0.072,0.914,-19.043,0.977,6.042
0.085,-0.059,0.925,-16.724,-0.854,6.775
0.073,-0.061,0.951,-14.648,-2.380,6.653
0.062,-0.073,0.980,-14.404,-3.113,6.104
0.054,-0.080,1.003,-15.320,-3.113,5.493

-0.866,-1.147,1.083,71.716,97.351,0.610
-0.951,-1.296,1.383,58.533,98.999,-13.367
-0.953,-1.348,1.694,29.297,103.210,-26.978
-0.920,-1.374,1.897,-0.854,118.713,-45.349
-0.750,-1.342,1.959,-33.691,141.052,-63.843
-0.574,-1.291,2.010,-61.035,159.912,-82.031
-0.412,-1.143,2.128,-75.684,170.959,-98.083
-0.215,-0.895,2.256,-83.557,177.551,-111.328
0.073,-0.614,2.310,-86.304,180.298,-127.258
0.457,-0.315,2.246,-96.802,175.903,-148.010
0.871,-0.006,2.054,-107.483,158.447,-171.814
1.258,0.298,1.986,-111.511,123.962,-194.458
1.635,0.593,2.104,-132.996,80.811,-217.712
1.990,0.719,2.256,-158.264,41.260,-243.896
2.328,0.647,2.166,-173.950,18.799,-263.062
2.634,0.536,1.831,-201.965,10.986,-265.442
2.816,0.382,1.415,-224.426,7.202,-251.160
2.795,0.233,1.088,-224.365,-0.732,-217.590
2.587,0.139,0.902,-206.238,-11.780,-167.725
2.308,0.200,0.751,-190.002,-20.874,-111.267
2.061,0.318,0.480,-166.443,-22.339,-60.486
1.896,0.398,0.268,-142.151,-25.452,-24.902
1.760,0.446,0.199,-130.005,-35.522,-0.549
1.572,0.431,0.127,-118.286,-40.466,15.686
1.420,0.341,-0.085,-88.623,-37.170,28.687
1.310,0.331,-0.251,-54.321,-34.180,46.448
1.129,0.163,-0.497,-37.476,-32.532,65.430
0.997,0.245,-0.453,-77.454,-33.142,92.468
0.814,0.260,-0.415,-81.848,-32.288,119.263
0.691,0.247,-0.500,-83.862,-20.386,137.939
0.578,0.247,-0.544,-74.646,-13.672,155.701
0.443,0.232,-0.542,-61.462,-13.489,169.067
0.326,0.287,-0.526,-55.115,-16.296,179.871
0.196,0.284,-0.499,-36.377,-19.775,179.626
0.094,0.252,-0.501,-19.287,-23.254,171.936
0.053,0.256,-0.553,-3.418,-26.672,162.720
0.025,0.161,-0.623,16.479,-31.555,149.536
0.025,0.045,-0.611,30.518,-41.016,137.451
0.048,-0.018,-0.555,46.143,-50.171,133.179
0.043,-0.142,-0.539,68.787,-55.237,131.836
0.052,-0.273,-0.532,91.858,-55.603,135.315
0.067,-0.348,-0.483,112.183,-57.007,144.958
0.044,-0.496,-0.392,130.432,-63.049,155.640
-0.052,-0.654,-0.244,147.766,-70.984,168.335
-0.216,-0.675,0.042,165.466,-81.360,182.556
-0.482,-0.722,0.341,188.416,-81.482,187.561
-0.649,-0.651,0.513,196.594,-64.758,186.218
-0.664,-0.562,0.459,197.144,-36.987,178.284
-0.567,-0.503,0.344,193.909,-14.893,162.170
-0.454,-0.512,0.308,184.875,-8.118,140.930
-0.397,-0.604,0.312,175.232,-11.169,119.141
-0.331,-0.691,0.376,159.973,-22.888,102.966
-0.310,-0.842,0.437,144.653,-37.781,91.187
-0.328,-1.059,0.543,106.445,-54.688,90.088
-0.265,-0.902,0.879,65.979,-73.730,104.675
-0.360,-0.946,1.089,79.590,-77.637,105.957
-0.533,-0.978,1.284,78.796,-71.045,103.760
-0.703,-0.934,1.456,70.435,-53.833,99.915
-0.754,-0.833,1.486,55.908,-24.841,94.177
-0.719,-0.748,1.394,50.171,6.287,81.360
-0.646,-0.716,1.270,45.044,28.442,62.744
-0.574,-0.693,1.191,40.894,37.903,44.189
-0.508,-0.665,1.171,43.396,37.720,28.015
-0.461,-0.655,1.183,48.157,32.227,13.672
-0.395,-0.568,1.219,47.302,27.222,0.549
-0.350,-0.571,1.304,50.720,20.752,-17.578
-0.286,-0.643,1.360,52.185,20.203,-35.095
-0.212,-0.669,1.363,52.734,27.405,-42.297
-0.183,-0.651,1.334,60.486,39.246,-40.771
-0.128,-0.600,1.251,64.453,54.932,-35.461
-0.056,-0.539,1.142,63.232,68.909,-29.663
0.006,-0.448,1.078,57.373,73.914,-25.146
0.017,-0.370,1.098,44.556,69.702,-25.330
0.025,-0.306,1.121,25.208,64.270,-30.579
0.027,-0.279,1.124,7.446,58.044,-38.574
0.069,-0.277,1.080,-11.780,52.368,-48.279
0.109,-0.297,1.059,-36.926,45.288,-57.129
0.154,-0.271,1.135,-73.059,35.095,-62.561
0.206,-0.226,1.249,-107.361,24.597,-66.406
0.251,-0.209,1.329,-133.240,19.226,-69.214
0.298,-0.169,1.361,-151.245,20.508,-67.261
0.341,-0.103,1.377,-161.499,23.437,-59.814
0.387,-0.008,1.382,-171.143,26.001,-49.316
0.428,0.126,1.361,-174.072,27.588,-37.842
0.460,0.275,1.309,-165.222,27.527,-30.029
0.454,0.380,1.237,-146.790,25.208,-29.724
0.417,0.401,1.166,-127.075,21.240,-33.508
0.404,0.395,1.093,-106.750,17.395,-34.851
0.372,0.368,1.065,-79.163,13.550,-35.217
0.347,0.357,1.067,-55.603,9.644,-33.936
0.333,0.329,1.090,-37.048,4.761,-31.799
0.306,0.280,1.123,-21.301,0.488,-29.114
0.295,0.242,1.126,-8.789,-1.404,-24.231
0.297,0.220,1.127,-1.343,-1.465,-17.883
0.296,0.216,1.132,3.235,-0.305,-11.108
0.285,0.206,1.134,10.620,2.563,-4.333
0.264,0.197,1.123,18.860,7.446,1.221
0.239,0.183,1.090,25.757,14.221,5.920
0.215,0.171,1.024,33.386,23.193,9.033
0.198,0.160,0.924,40.710,30.396,11.353
0.204,0.166,0.825,43.457,30.579,12.146
0.237,0.151,0.794,42.480,22.156,11.353
0.252,0.125,0.816,35.828,9.338,10.132
0.237,0.091,0.856,26.917,-2.869,8.667
0.220,0.068,0.930,15.564,-13.855,7.507
0.208,0.034,1.003,7.141,-22.583,7.080
0.192,0.001,1.055,2.380,-26.794,7.385
0.174,-0.001,1.087,-1.953,-26.978,9.033
0.162,0.009,1.079,-6.653,-23.682,10.925
0.146,0.031,1.049,-11.780,-18.616,11.536
0.133,0.031,0.987,-16.052,-13.062,10.193
0.119,0.020,0.919,-16.846,-9.766,7.996
0.101,0.010,0.870,-14.771,-8.301,5.798
0.098,0.022,0.875,-11.108,-9.399,4.028
0.097,0.020,0.892,-8.057,-13.184,1.526
0.103,0.000,0.893,-5.249,-16.663,-1.221
0.110,-0.019,0.910,-1.099,-20.935,-2.136
0.108,-0.023,0.959,1.587,-23.987,-1.587
0.103,-0.024,1.015,1.526,-24.231,-0.366

0.050,-0.809,1.837,11.230,60.120,-13.428
0.114,-0.761,1.961,-5.676,61.157,-24.658
0.169,-0.731,2.002,-24.780,62.866,-36.743
0.223,-0.601,1.999,-46.204,62.805,-40.161
0.235,-0.279,1.920,-73.975,60.730,-39.612
0.239,0.040,1.980,-113.586,54.932,-51.636
0.284,0.137,2.045,-139.282,48.523,-75.867
0.347,0.196,2.018,-155.640,48.584,-92.590
0.414,0.310,2.017,-176.025,50.049,-98.694
0.492,0.509,1.996,-203.857,49.561,-97.717
0.573,0.729,1.830,-231.506,46.936,-95.276
0.660,1.008,1.552,-251.038,35.400,-88.806
0.779,1.260,1.269,-251.648,12.756,-80.383
0.822,1.468,1.122,-236.206,-14.465,-72.205
0.849,1.603,0.873,-219.116,-32.959,-63.843
0.920,1.819,0.673,-200.562,-47.241,-54.504
1.055,1.854,0.542,-165.710,-62.622,-48.767
1.112,1.759,0.485,-119.751,-75.134,-45.410
1.098,1.716,0.431,-74.890,-80.505,-40.833
1.069,1.617,0.356,-43.518,-79.712,-37.720
1.041,1.584,0.401,-18.250,-75.073,-37.170
0.988,1.364,0.304,14.709,-62.134,-43.396
0.903,1.152,0.179,44.861,-45.959,-48.401
0.816,0.940,0.021,66.528,-33.752,-43.396
0.735,0.756,-0.052,80.261,-24.841,-32.288
0.590,0.606,-0.123,91.125,-22.095,-13.489
0.453,0.465,-0.255,85.083,-25.879,6.165
0.401,0.425,-0.248,59.143,-33.447,22.217
0.372,0.384,-0.323,42.847,-37.598,37.231
0.421,0.436,-0.354,24.658,-39.001,52.429
0.492,0.474,-0.347,28.076,-40.833,64.026
0.503,0.335,-0.422,38.269,-39.917,70.679
0.471,0.361,-0.372,36.926,-40.100,83.069
0.455,0.319,-0.361,48.950,-39.429,95.886
0.454,0.310,-0.371,56.335,-33.691,102.417
0.410,0.233,-0.442,73.364,-23.987,101.929
0.320,0.098,-0.495,93.262,-18.860,96.069
0.224,-0.046,-0.522,117.310,-18.555,89.417
0.129,-0.193,-0.563,140.259,-20.752,84.839
0.046,-0.264,-0.586,153.503,-26.245,83.252
-0.025,-0.395,-0.649,160.889,-36.133,81.482
-0.068,-0.464,-0.578,151.428,-52.368,78.979
-0.120,-0.593,-0.458,148.499,-70.435,73.914
-0.198,-0.748,-0.306,149.536,-83.435,66.162
-0.300,-0.963,-0.175,150.513,-90.515,59.143
-0.399,-1.101,-0.005,139.343,-91.125,57.068
-0.510,-1.172,0.208,123.779,-85.876,61.646
-0.590,-1.161,0.402,110.840,-72.449,66.772
-0.585,-1.129,0.554,94.849,-53.284,68.909
-0.584,-1.135,0.651,79.163,-31.860,64.880
-0.548,-1.155,0.705,64.880,-12.695,58.472
