aX,aY,aZ,gX,gY,gZ
0.108,-0.224,0.987,-24.353,-38.940,-23.926
-0.017,-0.490,1.105,-8.362,-49.194,-27.893
-0.177,-0.794,1.163,10.681,-55.115,-28.320
-0.382,-1.062,1.182,23.499,-56.152,-25.452
-0.579,-1.312,1.157,31.189,-53.650,-22.644
-0.741,-1.452,1.141,20.996,-47.363,-20.020
-0.771,-1.545,1.153,-2.747,-38.391,-18.127
-0.706,-1.546,1.137,-26.550,-25.513,-13.367
-0.567,-1.470,1.051,-35.156,-11.780,-9.033
-0.412,-1.463,0.919,-22.034,-3.418,-10.681
-0.383,-1.501,0.888,-5.676,-5.005,-10.681
-0.498,-1.433,1.010,2.686,-17.151,-2.319
-0.651,-1.249,1.232,-1.221,-31.982,8.179
-0.723,-1.029,1.402,-4.517,-36.987,10.315
-0.687,-0.863,1.436,2.014,-27.222,0.549
-0.616,-0.785,1.337,13.245,-9.521,-16.296
-0.517,-0.740,1.186,21.484,5.737,-32.715
-0.386,-0.666,1.055,15.503,12.878,-43.762
-0.217,-0.572,0.980,0.610,10.376,-50.110
-0.067,-0.477,0.913,-6.531,3.113,-51.575
0.067,-0.302,0.926,-13.611,-6.348,-46.997
0.148,-0.109,0.941,-17.639,-14.526,-40.588
0.180,0.053,0.971,-14.648,-18.982,-35.706
0.181,0.232,1.017,-16.052,-19.653,-30.396
0.170,0.476,1.049,-24.963,-14.526,-25.024
0.165,0.768,1.109,-42.175,-3.906,-24.170
0.182,0.939,1.134,-53.223,11.292,-33.569
0.198,0.924,1.043,-41.931,25.696,-47.485
0.201,0.896,0.918,-25.085,33.203,-53.589
0.195,0.938,0.828,-17.090,30.884,-50.110
0.212,1.010,0.791,-8.606,18.799,-42.786
0.222,1.045,0.801,4.822,1.587,-36.438
0.232,1.041,0.854,17.578,-15.076,-31.189
0.243,1.010,0.934,23.560,-26.001,-26.245
0.242,0.953,1.000,25.940,-29.053,-20.996
0.223,0.877,1.028,27.344,-25.513,-14.954
0.180,0.782,1.012,30.945,-18.372,-8.423
0.131,0.673,0.989,38.452,-11.719,-2.014
0.074,0.574,0.990,48.584,-6.592,2.869
0.010,0.460,0.982,61.157,-1.221,5.371
-0.033,0.359,0.961,71.045,5.554,6.409
-0.053,0.288,0.935,75.806,12.268,6.470
-0.066,0.220,0.899,80.078,17.151,4.333
-0.063,0.141,0.905,78.308,19.409,1.221
0.019,0.074,0.875,79.041,20.508,-0.732
0.023,0.011,0.739,86.243,20.874,-1.831
-0.022,-0.004,0.798,82.214,6.958,0.549
-0.011,0.109,0.907,63.599,-3.174,-1.221
-0.101,0.052,1.023,54.993,-3.479,-16.846
-0.122,-0.158,1.034,60.242,1.465,-30.823
-0.121,-0.283,0.938,57.007,11.719,-34.058
-0.131,-0.377,0.836,38.086,15.076,-27.771
-0.107,-0.419,0.803,5.493,9.705,-15.381
-0.091,-0.246,0.861,-28.137,-0.671,-0.061
-0.094,-0.119,0.945,-46.265,-10.254,5.859
-0.089,-0.137,0.999,-46.692,-14.954,1.831
-0.115,-0.183,1.015,-40.466,-14.282,-1.892
-0.133,-0.179,1.034,-35.828,-13.550,-1.038
-0.147,-0.126,1.074,-35.095,-10.315,0.916
-0.149,-0.106,1.109,-32.959,-4.211,-0.549
-0.143,-0.102,1.074,-24.902,4.517,-2.625
-0.135,-0.100,1.013,-17.029,12.146,-3.906
-0.120,-0.089,1.000,-15.503,17.578,-4.883
-0.089,-0.064,0.911,-15.442,21.240,-5.066
-0.079,-0.066,0.850,-8.789,20.508,-4.822
-0.060,-0.053,0.824,-6.836,15.747,-3.662
-0.044,-0.041,0.823,-8.667,8.057,-2.075
-0.040,-0.025,0.857,-12.085,-0.366,-0.366
-0.011,0.005,0.905,-18.066,-5.798,1.465
-0.019,0.031,0.898,-18.738,-8.850,2.930
-0.024,0.026,0.957,-20.508,-13.123,3.357
-0.010,0.053,0.997,-30.334,-11.292,4.089
-0.002,0.073,1.015,-32.227,-9.033,5.249
-0.014,0.080,1.022,-28.687,-6.226,6.104
-0.020,0.088,1.002,-24.414,-2.380,7.141
-0.035,0.093,0.990,-20.447,0.732,7.690
-0.049,0.093,0.973,-17.334,2.686,7.629
-0.066,0.095,0.974,-14.648,2.441,7.507
-0.088,0.083,0.985,-11.719,1.282,6.836
-0.092,0.080,0.982,-9.155,0.977,6.287
-0.104,0.086,0.979,-7.935,0.244,5.737

0.309,1.955,0.793,-91.553,51.331,10.376
0.397,1.955,0.728,-52.673,48.096,0.122
0.443,1.876,0.801,-19.775,34.790,-5.798
0.405,1.696,0.921,-4.883,15.625,-12.817
0.380,1.359,1.096,2.747,-4.578,-20.264
0.315,0.973,1.260,-0.793,-19.653,-21.240
0.261,0.698,1.406,-15.991,-26.184,-12.573
0.186,0.428,1.442,-29.968,-22.400,-1.953
0.143,0.115,1.333,-30.457,-11.780,6.592
0.138,-0.142,1.118,-25.513,-0.427,14.954
0.115,-0.375,0.888,-23.560,4.456,23.376
0.083,-0.620,0.892,-24.048,-8.606,31.982
0.068,-0.774,0.997,-30.457,-22.400,38.879
0.060,-0.901,1.171,-35.461,-33.447,42.969
0.002,-1.084,1.347,-29.358,-38.086,42.969
-0.121,-1.250,1.439,-22.583,-31.372,44.067
-0.259,-1.334,1.414,-12.573,-19.409,49.500
-0.387,-1.349,1.303,-0.305,-7.935,54.871
-0.472,-1.318,1.166,11.108,-0.977,54.810
-0.557,-1.307,1.077,23.437,-1.770,47.607
-0.625,-1.288,1.090,31.921,-8.240,35.889
-0.658,-1.243,1.133,31.494,-13.428,22.278
-0.651,-1.156,1.129,30.884,-12.451,7.690
-0.643,-1.090,1.074,29.602,-6.226,-7.568
-0.579,-1.036,1.022,28.076,0.549,-22.827
-0.513,-0.970,0.983,27.771,7.629,-34.607
-0.407,-0.894,0.953,28.748,14.526,-44.067
-0.328,-0.852,0.857,33.997,22.156,-52.307
-0.246,-0.763,0.738,36.804,25.879,-56.763
-0.111,-0.765,0.703,39.734,19.287,-60.486
-0.010,-0.729,0.667,39.856,12.329,-58.838
0.061,-0.636,0.650,35.034,3.723,-50.110
0.100,-0.514,0.681,26.733,-7.263,-39.246
0.103,-0.350,0.743,5.798,-13.611,-28.992
0.075,-0.122,0.798,-19.348,-13.550,-20.508
0.054,0.106,0.829,-41.321,-6.470,-16.785
0.068,0.337,0.932,-67.810,5.554,-17.761
0.101,0.594,0.973,-81.604,21.973,-22.461
0.104,0.780,0.901,-70.190,39.856,-30.334
0.115,0.958,0.856,-58.655,48.584,-37.598
0.126,1.148,0.854,-56.458,47.791,-45.532
0.199,1.320,0.901,-53.162,39.246,-51.880
0.203,1.412,0.920,-33.813,27.588,-54.626
0.200,1.502,0.937,-0.854,12.878,-49.683
0.251,1.574,0.997,19.470,-2.869,-41.321
0.344,1.624,0.991,23.437,-4.395,-38.696
0.422,1.588,0.979,33.020,-6.042,-33.142
0.467,1.530,0.952,32.715,-5.676,-25.696
0.510,1.437,0.937,22.278,-2.930,-15.320
0.514,1.339,0.918,20.691,-2.869,-0.793
0.489,1.226,0.902,18.250,-2.625,13.611
0.444,1.063,0.915,18.250,-4.883,25.879
0.381,0.868,0.938,20.691,-10.559,36.255
0.326,0.666,0.978,19.836,-16.479,44.922
0.297,0.563,1.013,11.719,-19.897,51.880
0.230,0.434,1.011,6.836,-20.874,50.842
0.164,0.234,1.016,6.165,-20.996,47.424
0.091,0.017,1.046,-2.502,-19.409,48.218
0.046,-0.091,1.063,-18.250,-13.062,55.908
-0.025,-0.133,1.021,-30.090,-4.944,62.683
-0.104,-0.201,0.967,-32.715,1.038,61.646
-0.136,-0.276,0.921,-38.696,2.869,57.434
-0.171,-0.302,0.983,-46.936,0.183,53.589
-0.222,-0.380,0.998,-45.593,-1.709,48.157
-0.259,-0.410,1.028,-41.199,-3.052,43.823
-0.252,-0.411,1.055,-34.302,-3.174,39.734
-0.251,-0.388,1.061,-24.658,-1.648,34.973
-0.259,-0.332,1.029,-16.541,1.648,29.541
-0.230,-0.344,1.034,-5.127,0.488,21.118
-0.194,-0.338,0.993,0.549,2.563,12.634
-0.188,-0.290,0.959,3.845,4.761,7.507
-0.174,-0.277,0.938,11.597,4.028,1.770
-0.164,-0.254,0.902,17.761,3.662,-1.343
-0.142,-0.207,0.867,20.569,2.747,-1.892
-0.140,-0.154,0.849,20.447,0.549,-2.014
-0.137,-0.121,0.852,18.127,-1.709,-2.869
-0.129,-0.080,0.860,14.221,-3.113,-3.479
-0.119,-0.016,0.907,6.836,-4.211,-3.357
-0.101,0.048,0.961,0.977,-5.615,-3.845
-0.080,0.080,0.987,0.671,-5.859,-5.249
-0.053,0.102,1.017,-1.526,-6.470,-5.066
-0.050,0.130,1.019,-9.644,-6.226,-2.319
-0.006,0.199,1.035,-18.799,-5.066,0.488
0.012,0.259,1.071,-25.635,-3.174,2.930
0.020,0.281,1.059,-22.339,0.305,3.906
-0.014,0.279,1.006,-13.550,3.784,5.798
-0.032,0.305,0.984,-6.287,3.479,9.766
-0.014,0.333,0.987,-2.869,1.282,11.658
-0.001,0.345,0.984,-5.310,1.953,11.169
-0.026,0.339,0.997,-3.906,4.517,7.446
-0.054,0.319,0.972,6.348,7.812,2.258
-0.059,0.310,0.957,12.146,10.986,-2.319
-0.066,0.270,1.006,5.554,13.428,-7.568
-0.078,0.245,1.036,0.671,16.357,-11.047
-0.076,0.239,1.041,-2.502,20.813,-12.573
-0.084,0.236,1.015,-4.700,26.306,-14.526
-0.083,0.234,0.994,-6.775,28.870,-16.296
-0.022,0.238,0.958,-5.310,27.466,-18.188
-0.042,0.214,0.922,1.160,23.743,-21.057
-0.049,0.143,0.917,6.958,18.188,-21.240
-0.025,0.119,0.925,8.057,12.268,-16.724
-0.019,0.168,0.967,1.831,8.118,-10.681
-0.021,0.190,1.002,-0.488,6.348,-9.949
-0.022,0.188,1.003,1.160,6.958,-12.024
0.008,0.177,1.002,2.258,8.606,-14.343
0.038,0.194,0.992,2.014,10.864,-17.212
0.006,0.180,0.974,8.850,13.916,-21.851
-0.020,0.131,0.954,12.817,15.564,-24.719
-0.017,0.094,0.930,14.038,15.503,-24.658
-0.016,0.071,0.895,12.146,14.282,-22.949
-0.002,0.060,0.884,9.705,10.864,-18.860
0.015,0.083,0.893,7.751,4.578,-13.550
0.023,0.101,0.911,8.179,-1.160,-9.460
0.033,0.127,0.920,9.277,-4.272,-7.019
0.047,0.141,0.925,10.010,-6.897,-5.737
0.050,0.143,0.924,10.742,-8.606,-5.371
0.049,0.141,0.927,6.592,-9.277,-5.432
0.031,0.133,0.933,-1.404,-9.277,-5.188
0.023,0.139,0.943,-8.423,-8.728,-3.662

-0.732,-0.938,1.389,-7.019,-40.283,-0.061
-0.827,-0.974,1.397,-16.968,-35.034,-3.296
-0.837,-0.976,1.352,-37.048,-24.292,-7.141
-0.732,-0.917,1.311,-74.707,-9.155,-10.010
-0.571,-0.807,1.240,-115.662,9.033,-14.282
-0.401,-0.662,1.145,-143.982,26.367,-18.555
-0.208,-0.422,1.092,-166.687,37.842,-20.569
0.001,0.056,1.145,-156.616,44.861,-24.536
0.177,0.206,0.931,-90.576,54.321,-38.818
0.400,0.475,0.739,-58.044,60.730,-42.847
0.523,0.794,0.611,-43.884,57.129,-36.316
0.556,1.143,0.586,-26.917,44.861,-30.884
0.560,1.439,0.603,-15.564,33.020,-34.241
0.531,1.482,0.588,-9.521,29.175,-49.011
0.531,1.440,0.568,-15.076,27.771,-57.068
0.564,1.474,0.541,-23.743,28.442,-52.429
0.548,1.506,0.457,-24.292,32.715,-37.720
0.554,1.602,0.319,-16.968,35.156,-18.005
0.551,1.756,0.244,-9.644,28.076,0.366
0.590,1.776,0.221,2.625,18.250,9.888
0.640,1.766,0.299,17.700,7.874,20.020
0.672,1.743,0.391,34.546,0.732,33.386
0.673,1.724,0.485,47.058,-1.587,46.509
0.657,1.674,0.573,66.467,-4.272,55.359
0.666,1.691,0.663,91.064,-9.277,54.565
0.644,1.666,0.790,116.638,-16.418,45.105
0.605,1.387,0.893,182.251,-24.475,20.874
0.591,0.936,0.860,231.628,-26.978,-1.587
0.623,0.611,0.835,217.041,-27.344,-8.423
0.605,0.330,0.782,168.579,-25.879,-4.944
0.570,0.140,0.706,102.661,-22.949,3.845
0.521,-0.175,0.695,60.730,-21.912,13.611
0.456,-0.498,0.707,41.138,-22.705,30.273
0.362,-0.677,0.763,23.071,-24.841,57.434
0.244,-0.783,0.891,6.226,-28.320,83.069
0.087,-0.852,1.019,-5.310,-30.518,98.816
-0.104,-0.962,1.159,-11.658,-30.029,103.455
-0.332,-1.153,1.216,-15.747,-22.339,97.107
-0.576,-1.347,1.244,-21.606,-14.282,85.083
-0.782,-1.563,1.286,-33.020,-9.399,69.336
-0.949,-1.675,1.283,-55.725,1.404,54.932
-1.009,-1.628,1.218,-73.914,11.230,42.053
-0.937,-1.484,1.127,-75.256,17.883,23.315
-0.782,-1.421,0.990,-55.664,21.179,-2.441
-0.700,-1.394,0.871,-38.879,18.860,-27.344
-0.611,-1.300,0.862,-40.161,10.254,-44.678
-0.579,-1.258,0.931,-42.114,-0.244,-59.631
-0.523,-1.128,0.951,-40.344,-2.136,-69.946
-0.474,-1.020,1.014,-32.166,-4.211,-78.857
-0.374,-0.899,1.027,-25.085,-3.113,-86.548
-0.354,-0.868,0.992,-23.804,1.160,-91.553
-0.182,-0.814,0.936,-35.156,3.662,-84.351
-0.041,-0.595,0.915,-56.091,2.319,-64.392
0.131,-0.155,0.946,-64.758,-1.831,-41.443
0.180,0.182,0.968,-34.424,-9.460,-29.541
0.300,0.430,0.966,1.526,-15.808,-28.931
0.336,0.656,1.009,7.568,-18.616,-29.907
0.374,0.948,1.090,13.855,-23.621,-31.006
0.327,1.051,1.250,18.372,-27.588,-43.213
0.278,1.047,1.336,14.587,-17.395,-57.190
0.247,0.980,1.301,12.207,-3.845,-63.171
0.266,0.952,1.152,9.399,5.615,-59.753
0.253,0.973,1.010,8.362,5.310,-48.645
0.280,0.985,0.927,12.146,-2.930,-35.706
0.308,0.993,0.951,16.052,-11.597,-25.879
0.298,0.867,0.881,30.457,-8.423,-24.048
0.286,0.748,0.806,50.903,-6.897,-17.334
0.292,0.669,0.753,55.725,-8.972,-7.019
0.296,0.637,0.777,45.959,-14.343,2.808
0.282,0.603,0.810,38.940,-17.761,6.287
0.215,0.473,0.804,49.194,-20.203,0.427
0.175,0.314,0.836,51.697,-24.170,-2.991
0.113,0.183,0.887,43.945,-26.123,-5.615
0.056,0.061,0.914,30.579,-24.170,-6.836
0.021,-0.046,0.909,18.372,-20.752,-5.737
-0.008,-0.111,0.886,6.775,-16.663,-3.540
-0.055,-0.144,0.850,0.305,-14.160,-2.136
-0.128,-0.223,0.833,-2.441,-13.367,-2.563
-0.177,-0.323,0.824,-7.935,-12.024,-1.770
-0.183,-0.314,0.822,-18.677,-9.827,3.540
-0.203,-0.236,0.841,-28.320,-7.568,5.920
-0.211,-0.190,0.889,-32.104,-5.127,0.244
-0.200,-0.168,0.922,-31.311,-2.319,-8.728
-0.197,-0.141,0.942,-26.306,1.221,-17.151
-0.173,-0.127,0.953,-23.010,4.456,-24.963
-0.131,-0.110,0.954,-21.912,5.859,-30.334
-0.086,-0.067,0.961,-22.583,4.883,-31.128
-0.053,-0.009,0.991,-21.912,1.831,-28.259
-0.033,0.036,1.037,-19.287,-0.488,-24.719
-0.028,0.068,1.039,-16.052,-0.366,-21.301
-0.016,0.078,1.011,-13.000,0.366,-18.738
-0.029,0.085,1.000,-11.841,-0.549,-16.296
-0.028,0.081,1.002,-12.634,-2.930,-13.062
-0.028,0.107,1.017,-13.611,-5.188,-8.545
-0.044,0.140,1.047,-12.024,-7.202,-4.089
-0.058,0.152,1.065,-10.132,-6.836,-2.441
-0.056,0.156,1.054,-8.606,-5.432,-1.892
-0.059,0.151,1.043,-7.080,-4.944,-0.977
-0.066,0.148,1.037,-6.836,-5.127,0.732
-0.080,0.156,1.034,-7.263,-5.127,3.357
-0.099,0.182,1.035,-4.822,-3.906,5.798
-0.084,0.193,1.036,1.099,-2.686,6.409
-0.088,0.171,1.028,6.531,-2.319,4.395
-0.094,0.157,1.012,9.766,-1.343,3.174
-0.094,0.143,1.001,12.939,-0.427,2.136
-0.102,0.130,0.985,16.663,-0.305,0.977
-0.094,0.129,0.973,19.409,0.122,0.488
-0.079,0.108,0.956,22.400,0.366,-0.854
-0.050,0.080,0.941,24.597,-0.305,-1.648
-0.037,0.054,0.941,23.499,-1.526,-1.160
-0.030,0.043,0.943,18.005,-2.686,0.488
-0.023,0.048,0.948,9.949,-3.174,2.441
-0.042,0.068,0.961,2.747,-3.174,3.662
-0.041,0.089,0.972,-0.916,-2.625,4.333
-0.031,0.083,0.977,0.061,-1.892,3.906
-0.029,0.071,0.973,1.892,-1.221,3.845
-0.025,0.065,0.974,1.282,-0.427,4.211
-0.024,0.064,0.969,1.282,-0.061,4.761
-0.023,0.061,0.967,2.686,-0.488,5.554

0.525,1.786,0.519,-69.946,104.980,-50.964
0.723,1.739,0.501,-61.279,93.994,-51.025
0.830,1.588,0.559,-32.654,71.472,-40.527
0.886,1.362,0.600,3.113,43.762,-18.738
0.875,1.096,0.700,21.240,15.991,8.362
0.774,0.783,0.825,40.649,-8.667,31.616
0.618,0.395,0.962,52.124,-21.545,48.035
0.408,0.022,0.972,63.232,-22.583,56.335
0.193,-0.399,0.921,80.078,-20.691,58.655
-0.052,-0.814,0.905,84.229,-20.203,61.279
-0.207,-1.157,0.921,60.364,-19.470,71.716
-0.290,-1.361,0.937,32.166,-20.447,86.487
-0.319,-1.433,0.930,10.803,-20.264,92.896
-0.374,-1.513,0.927,0.549,-19.714,86.487
-0.445,-1.623,0.999,-5.127,-23.071,74.341
-0.499,-1.671,1.144,-8.301,-28.992,63.049
-0.586,-1.671,1.270,-1.892,-32.715,52.673
-0.626,-1.616,1.400,0.061,-35.706,44.495
-0.633,-1.465,1.441,-3.174,-35.156,37.903
-0.609,-1.372,1.418,-0.732,-34.668,25.574
-0.580,-1.278,1.402,-0.366,-33.081,8.911
-0.532,-1.182,1.376,0.000,-27.161,-7.263
-0.482,-1.078,1.279,3.906,-14.038,-23.071
-0.406,-0.998,1.159,9.521,-0.671,-37.354
-0.365,-0.974,1.030,19.836,9.583,-49.438
-0.263,-0.993,0.932,22.217,15.564,-55.298
-0.151,-0.984,0.874,15.320,17.944,-48.645
-0.052,-0.859,0.876,1.282,16.052,-34.485
0.090,-0.752,0.887,-7.507,13.000,-21.667
0.231,-0.516,0.860,-22.217,16.418,-3.845
0.288,-0.168,0.815,-42.114,22.156,15.015
0.268,0.172,0.808,-60.913,26.306,25.085
0.209,0.431,0.789,-68.054,29.175,23.682
0.151,0.656,0.780,-70.984,32.104,17.395
0.106,0.867,0.802,-77.637,36.682,7.507
0.031,1.038,0.846,-78.186,41.382,-5.127
0.003,1.148,0.898,-56.213,43.091,-20.203
0.027,1.159,0.866,-28.320,45.410,-32.471
0.071,1.247,0.848,-16.296,47.058,-34.729
0.120,1.331,0.795,-9.583,42.175,-31.982
0.132,1.411,0.810,1.038,27.954,-29.236
0.091,1.270,0.834,6.104,12.329,-31.921
0.087,1.132,0.873,6.409,-0.488,-30.090
0.109,1.140,0.912,0.671,-7.690,-20.325
0.123,1.166,0.898,-7.141,-6.958,-11.597
0.156,1.127,0.830,-10.315,-3.723,-6.470
0.204,1.069,0.752,-13.062,-4.089,-0.854
0.277,1.050,0.706,-16.907,-7.690,7.935
0.353,1.043,0.693,-18.799,-12.939,18.127
0.392,0.989,0.686,-16.479,-16.785,27.222
0.483,1.039,0.649,-8.728,-21.484,37.231
0.461,0.912,0.663,6.470,-31.128,37.781
0.442,0.787,0.757,15.747,-39.978,39.917
0.427,0.670,0.832,18.616,-42.358,45.288
0.417,0.554,0.869,18.738,-40.894,48.462
0.367,0.370,0.940,14.954,-39.856,47.180
0.328,0.119,0.991,7.507,-37.354,47.852
0.254,-0.062,1.051,-1.282,-35.400,55.725
0.200,-0.148,1.101,-7.385,-34.851,68.054
0.134,-0.202,1.148,-12.390,-34.485,74.585
0.004,-0.281,1.196,-10.986,-33.081,73.730
-0.103,-0.366,1.206,-7.690,-29.602,69.214
-0.187,-0.451,1.205,-7.263,-25.452,63.477
-0.245,-0.496,1.182,-14.343,-19.043,57.495
-0.289,-0.475,1.170,-25.879,-12.634,51.270
-0.297,-0.419,1.139,-30.151,-6.714,42.297
-0.302,-0.394,1.090,-24.780,-1.831,29.114
-0.313,-0.380,1.036,-20.386,1.160,14.404
-0.323,-0.326,1.026,-20.325,1.770,1.221
-0.326,-0.264,1.032,-22.766,2.502,-10.986
-0.315,-0.202,1.000,-22.278,6.287,-23.682
-0.256,-0.129,0.971,-24.658,11.169,-34.973
-0.175,-0.044,0.951,-28.687,14.404,-43.396
-0.106,0.024,0.940,-26.489,15.442,-47.241
-0.060,0.055,0.908,-12.207,12.878,-44.373
0.018,0.097,0.858,4.578,9.033,-32.104
0.052,0.256,0.865,19.043,3.174,-11.047
0.094,0.339,0.851,48.767,-2.380,6.226
0.072,0.309,0.876,70.374,-9.949,13.611
-0.002,0.240,0.922,68.604,-14.771,15.564
-0.061,0.217,0.959,48.706,-14.832,17.212
-0.082,0.243,1.027,28.687,-13.550,19.165
-0.096,0.237,1.049,20.691,-8.484,18.921
-0.113,0.199,1.016,20.142,-2.380,17.395
-0.114,0.155,0.957,16.296,2.991,16.724
-0.147,0.150,0.918,7.202,5.188,16.296
-0.163,0.161,0.889,-0.488,5.554,16.052
-0.150,0.154,0.881,-5.615,4.517,14.038
-0.136,0.129,0.884,-6.348,1.770,11.353
-0.142,0.118,0.908,-3.174,-2.441,10.315
-0.158,0.138,0.953,-0.183,-7.141,10.498
-0.169,0.160,1.002,2.380,-10.864,8.850
-0.164,0.152,1.029,6.409,-11.414,4.211
-0.156,0.126,1.033,11.597,-9.521,-1.160
-0.142,0.111,1.019,12.695,-6.165,-5.981
-0.110,0.098,1.007,11.353,-3.235,-10.376
-0.060,0.084,0.997,8.972,-1.343,-12.634
-0.030,0.094,1.001,8.240,-1.099,-11.353
-0.004,0.090,0.999,13.855,-2.319,-7.690
0.006,0.121,0.994,18.250,-3.174,-2.563
0.005,0.133,0.987,18.982,-3.418,0.732
0.004,0.140,0.987,17.212,-3.052,3.174
-0.008,0.148,0.989,13.000,-1.526,4.028
-0.014,0.147,0.980,8.484,1.221,3.479
-0.024,0.138,0.961,6.470,4.333,2.136
-0.031,0.114,0.937,6.409,6.775,1.282
-0.026,0.106,0.915,5.066,7.996,2.319
-0.030,0.122,0.900,3.479,9.399,3.845
-0.034,0.121,0.890,2.869,9.399,4.761
-0.035,0.110,0.877,2.686,8.301,5.249
-0.003,0.114,0.882,-0.488,5.920,6.897
0.004,0.112,0.902,-2.747,4.028,8.484
-0.009,0.137,0.941,1.953,2.014,11.536
-0.044,0.112,0.945,15.686,0.854,14.709
-0.074,0.072,0.949,20.508,0.854,15.076
-0.083,0.065,0.959,12.695,1.465,15.259
-0.107,0.095,0.972,1.770,2.441,15.686
-0.111,0.131,0.990,-3.052,3.723,14.954
-0.107,0.154,0.994,-0.549,6.226,12.085

-0.549,-0.972,1.179,-51.086,15.076,22.888
-0.700,-1.002,1.157,-65.430,17.578,21.057
-0.752,-0.962,1.131,-82.214,25.879,19.104
-0.700,-0.828,1.072,-94.543,35.767,14.832
-0.589,-0.771,0.940,-96.924,44.312,5.676
-0.305,-0.672,0.852,-106.384,47.302,-4.333
-0.093,-0.501,0.804,-106.750,41.565,-12.390
0.120,-0.118,0.817,-96.924,37.842,-19.226
0.211,0.147,0.729,-66.223,38.391,-35.217
0.328,0.388,0.679,-42.480,38.330,-53.528
0.401,0.599,0.567,-35.645,35.767,-60.608
0.393,0.698,0.464,-26.306,28.564,-61.035
0.421,0.816,0.487,-14.954,18.250,-59.265
0.460,0.940,0.495,-19.287,8.972,-56.274
0.389,1.530,0.798,-27.649,5.554,-48.706
0.406,1.838,0.510,-25.818,28.748,-47.607
0.540,1.963,0.339,-18.433,46.082,-60.486
0.664,2.012,0.327,-4.089,37.781,-64.758
0.778,2.106,0.385,13.977,19.409,-49.438
0.832,2.151,0.507,38.940,2.197,-24.231
0.836,2.101,0.649,64.636,-7.446,3.601
0.835,1.953,0.780,79.590,-13.184,30.029
0.784,1.798,0.909,77.271,-18.921,52.734
0.694,1.588,1.023,69.336,-22.461,67.871
0.635,1.453,1.136,69.641,-24.292,75.256
0.594,1.255,1.088,94.788,-27.588,74.646
0.504,0.997,1.012,111.572,-31.189,63.171
0.411,0.686,0.933,122.070,-37.048,49.866
0.363,0.425,0.845,102.661,-41.138,43.091
0.325,0.293,0.761,60.547,-41.077,45.105
0.263,0.159,0.684,31.616,-41.260,47.058
0.199,-0.012,0.633,22.095,-42.786,46.509
0.148,-0.189,0.680,7.996,-45.349,48.889
0.063,-0.295,0.804,-18.616,-44.556,54.138
-0.050,-0.393,0.946,-40.955,-38.391,54.626
-0.163,-0.519,1.110,-53.101,-27.649,50.659
-0.271,-0.669,1.240,-53.833,-12.207,46.265
-0.282,-0.739,1.255,-65.430,9.827,45.410
-0.382,-0.773,1.264,-74.951,30.396,46.936
-0.363,-0.922,1.235,-80.933,47.546,50.293
-0.320,-0.901,1.220,-87.219,62.317,63.049
-0.297,-0.824,1.131,-71.106,70.190,69.824
-0.362,-0.895,1.009,-30.640,65.918,59.998
-0.411,-1.017,0.967,-5.310,50.720,43.152
-0.520,-1.183,1.011,12.146,32.166,24.780
-0.638,-1.381,1.066,35.950,13.916,9.033
-0.706,-1.414,1.164,43.701,-1.648,2.502
-0.614,-1.156,1.227,30.884,-7.019,-1.282
-0.497,-0.940,1.174,22.888,-6.165,-12.878
-0.404,-0.794,1.141,29.785,-9.705,-31.799
-0.265,-0.681,1.135,24.963,-14.221,-47.974
-0.165,-0.530,1.119,16.418,-14.099,-59.265
-0.033,-0.334,1.117,6.775,-10.864,-65.063
0.070,-0.164,1.047,0.977,-3.967,-72.205
0.130,-0.065,0.948,0.549,0.000,-79.590
0.176,-0.009,0.885,4.211,-3.357,-83.740
0.206,0.060,0.874,2.991,-10.986,-83.862
0.245,0.149,0.909,1.221,-19.958,-79.407
0.239,0.237,0.937,7.507,-26.184,-72.998
0.219,0.311,0.970,16.052,-29.724,-65.002
0.220,0.402,0.992,18.372,-28.748,-57.800
0.217,0.479,0.971,21.484,-22.766,-52.551
0.223,0.561,0.924,26.367,-16.418,-47.424
0.240,0.669,0.890,26.489,-11.047,-42.725
0.250,0.768,0.878,24.658,-7.446,-39.795
0.268,0.824,0.884,26.367,-5.981,-38.696
0.277,0.827,0.896,27.832,-5.920,-37.415
0.288,0.807,0.923,31.006,-6.287,-34.485
0.282,0.743,0.930,33.752,-6.653,-29.358
0.268,0.674,0.931,35.583,-8.118,-20.752
0.227,0.586,0.971,37.415,-12.939,-10.803
0.173,0.486,0.990,35.400,-16.357,-2.563
0.122,0.416,1.020,29.480,-20.264,4.456
0.063,0.329,1.047,23.315,-23.315,8.850
0.019,0.231,1.064,16.418,-23.865,10.071
-0.006,0.166,1.055,5.432,-21.606,11.292
-0.045,0.144,1.010,-6.714,-16.724,11.902
-0.075,0.120,0.989,-14.771,-14.404,9.827
-0.095,0.065,0.978,-18.494,-14.099,5.554
-0.122,0.022,0.963,-22.400,-12.573,2.136
-0.133,-0.004,0.934,-28.381,-9.277,-0.977
-0.140,-0.001,0.911,-32.593,-6.958,-2.869
-0.157,-0.018,0.906,-30.090,-7.019,-5.676
-0.156,-0.040,0.915,-27.405,-7.935,-8.850
-0.141,-0.039,0.923,-25.635,-7.385,-10.925
-0.132,-0.032,0.924,-23.132,-5.066,-13.794
-0.116,-0.030,0.923,-20.325,-2.625,-16.968
